grid_cell,lat_bin,lon_bin,hour,day_of_week,crime_count,n_crime_types,month_mode,is_weekend,risk_level
41.95_-87.65,41.95,-87.65,5,3,2,1,6,0,Low
41.95_-87.65,41.95,-87.65,5,4,4,3,5,0,Medium
41.95_-87.65,41.95,-87.65,5,5,1,1,2,1,Low
41.95_-87.65,41.95,-87.65,5,6,11,3,4,1,High
41.95_-87.65,41.95,-87.65,6,0,2,1,4,0,Low
41.95_-87.65,41.95,-87.65,6,1,3,1,3,0,Medium
41.95_-87.65,41.95,-87.65,6,2,2,2,4,0,Low
41.95_-87.65,41.95,-87.65,6,3,4,3,4,0,Medium
41.95_-87.65,41.95,-87.65,6,4,4,3,8,0,Medium
41.95_-87.65,41.95,-87.65,6,5,3,3,2,1,Medium
41.95_-87.65,41.95,-87.65,6,6,2,2,2,1,Low
41.95_-87.65,41.95,-87.65,7,0,9,3,1,0,High
41.95_-87.65,41.95,-87.65,7,1,7,4,3,0,High
41.95_-87.65,41.95,-87.65,7,2,5,4,2,0,High
41.95_-87.65,41.95,-87.65,7,3,11,5,4,0,High
41.95_-87.65,41.95,-87.65,7,4,7,4,2,0,High
41.95_-87.65,41.95,-87.65,7,5,7,3,2,1,High
41.95_-87.65,41.95,-87.65,7,6,4,2,10,1,Medium
41.95_-87.65,41.95,-87.65,8,0,10,6,2,0,High
41.95_-87.65,41.95,-87.65,8,1,9,5,9,0,High
41.95_-87.65,41.95,-87.65,8,2,11,4,4,0,High
41.95_-87.65,41.95,-87.65,8,3,15,5,2,0,High
41.95_-87.65,41.95,-87.65,8,5,6,4,1,1,High
41.95_-87.65,41.95,-87.65,8,6,6,4,3,1,High
41.95_-87.65,41.95,-87.65,9,0,10,4,1,0,High
41.95_-87.65,41.95,-87.65,9,1,4,4,4,0,Medium
41.95_-87.65,41.95,-87.65,9,2,10,6,6,0,High
41.95_-87.65,41.95,-87.65,9,3,6,5,10,0,High
41.95_-87.65,41.95,-87.65,9,4,9,4,2,0,High
41.95_-87.65,41.95,-87.65,9,5,5,4,9,1,High
41.95_-87.65,41.95,-87.65,9,6,4,3,1,1,Medium
41.95_-87.65,41.95,-87.65,10,0,8,4,3,0,High
41.95_-87.65,41.95,-87.65,10,1,7,4,3,0,High
41.95_-87.65,41.95,-87.65,10,2,14,5,1,0,High
41.95_-87.65,41.95,-87.65,10,3,9,5,2,0,High
41.95_-87.65,41.95,-87.65,10,4,4,3,3,0,Medium
41.95_-87.65,41.95,-87.65,10,5,10,5,1,1,High
41.95_-87.65,41.95,-87.65,10,6,4,2,4,1,Medium
41.95_-87.65,41.95,-87.65,11,0,7,3,9,0,High
41.95_-87.65,41.95,-87.65,11,1,8,3,11,0,High
41.95_-87.65,41.95,-87.65,11,2,8,5,2,0,High
41.95_-87.65,41.95,-87.65,11,3,12,7,10,0,High
41.95_-87.65,41.95,-87.65,11,4,11,6,10,0,High
41.95_-87.65,41.95,-87.65,11,5,11,6,1,1,High
41.95_-87.65,41.95,-87.65,11,6,6,4,12,1,High
41.95_-87.65,41.95,-87.65,12,0,16,8,2,0,High
41.95_-87.65,41.95,-87.65,12,1,10,5,3,0,High
41.95_-87.65,41.95,-87.65,12,2,10,5,5,0,High
41.95_-87.65,41.95,-87.65,12,3,14,7,1,0,High
41.95_-87.65,41.95,-87.65,12,4,10,4,3,0,High
41.95_-87.65,41.95,-87.65,12,5,16,6,2,1,High
41.95_-87.65,41.95,-87.65,12,6,9,5,7,1,High
41.95_-87.65,41.95,-87.65,13,0,7,6,5,0,High
41.95_-87.65,41.95,-87.65,13,1,9,5,5,0,High
41.95_-87.65,41.95,-87.65,13,2,10,5,9,0,High
41.95_-87.65,41.95,-87.65,13,3,17,5,1,0,High
41.95_-87.65,41.95,-87.65,13,4,8,3,3,0,High
41.95_-87.65,41.95,-87.65,13,5,14,5,7,1,High
41.95_-87.65,41.95,-87.65,13,6,11,4,6,1,High
41.95_-87.65,41.95,-87.65,14,0,9,6,1,0,High
41.95_-87.65,41.95,-87.65,14,1,7,5,4,0,High
41.95_-87.65,41.95,-87.65,14,2,14,8,6,0,High
41.95_-87.65,41.95,-87.65,14,3,12,6,2,0,High
41.95_-87.65,41.95,-87.65,14,4,9,5,5,0,High
41.95_-87.65,41.95,-87.65,14,5,10,4,1,1,High
41.95_-87.65,41.95,-87.65,14,6,6,1,8,1,High
41.95_-87.65,41.95,-87.65,15,0,11,7,6,0,High
41.95_-87.65,41.95,-87.65,15,1,18,7,2,0,High
41.95_-87.65,41.95,-87.65,15,2,9,5,5,0,High
41.95_-87.65,41.95,-87.65,15,3,14,8,3,0,High
41.95_-87.65,41.95,-87.65,15,4,10,6,5,0,High
41.95_-87.65,41.95,-87.65,15,5,18,4,6,1,High
41.95_-87.65,41.95,-87.65,15,6,12,8,3,1,High
41.95_-87.65,41.95,-87.65,16,0,9,7,9,0,High
41.95_-87.65,41.95,-87.65,16,1,14,8,1,0,High
41.95_-87.65,41.95,-87.65,16,2,13,9,4,0,High
41.95_-87.65,41.95,-87.65,16,3,16,7,3,0,High
41.95_-87.65,41.95,-87.65,16,4,10,5,1,0,High
41.95_-87.65,41.95,-87.65,16,5,10,5,8,1,High
41.95_-87.65,41.95,-87.65,16,6,13,7,9,1,High
41.95_-87.65,41.95,-87.65,17,0,8,4,1,0,High
41.95_-87.65,41.95,-87.65,17,1,12,7,4,0,High
41.95_-87.65,41.95,-87.65,17,2,7,4,11,0,High
41.95_-87.65,41.95,-87.65,17,3,14,6,5,0,High
41.95_-87.65,41.95,-87.65,17,4,16,9,4,0,High
41.95_-87.65,41.95,-87.65,17,5,11,6,5,1,High
41.95_-87.65,41.95,-87.65,17,6,12,5,3,1,High
41.95_-87.65,41.95,-87.65,18,0,14,6,6,0,High
41.95_-87.65,41.95,-87.65,18,1,15,7,3,0,High
41.95_-87.65,41.95,-87.65,18,2,11,5,4,0,High
41.95_-87.65,41.95,-87.65,18,3,18,7,5,0,High
41.95_-87.65,41.95,-87.65,18,4,17,9,2,0,High
41.95_-87.65,41.95,-87.65,18,5,11,7,3,1,High
41.95_-87.65,41.95,-87.65,18,6,11,6,12,1,High
41.95_-87.65,41.95,-87.65,19,0,15,8,6,0,High
41.95_-87.65,41.95,-87.65,19,1,12,5,3,0,High
41.95_-87.65,41.95,-87.65,19,2,10,6,2,0,High
41.95_-87.65,41.95,-87.65,19,3,7,5,1,0,High
41.95_-87.65,41.95,-87.65,19,4,8,6,10,0,High
41.95_-87.65,41.95,-87.65,19,5,10,5,3,1,High
41.95_-87.65,41.95,-87.65,19,6,8,4,8,1,High
41.95_-87.65,41.95,-87.65,20,0,11,5,2,0,High
41.95_-87.65,41.95,-87.65,20,1,7,5,3,0,High
41.95_-87.65,41.95,-87.65,20,2,10,6,4,0,High
41.95_-87.65,41.95,-87.65,20,3,9,4,2,0,High
41.95_-87.65,41.95,-87.65,20,4,14,7,3,0,High
41.95_-87.65,41.95,-87.65,20,5,13,6,3,1,High
41.95_-87.65,41.95,-87.65,20,6,10,4,3,1,High
41.95_-87.65,41.95,-87.65,21,0,8,5,2,0,High
41.95_-87.65,41.95,-87.65,21,1,12,8,5,0,High
41.95_-87.65,41.95,-87.65,21,2,12,7,12,0,High
41.95_-87.65,41.95,-87.65,21,3,8,6,10,0,High
41.95_-87.65,41.95,-87.65,21,4,14,7,4,0,High
41.95_-87.65,41.95,-87.65,21,5,11,9,12,1,High
41.95_-87.65,41.95,-87.65,21,6,10,4,4,1,High
41.95_-87.65,41.95,-87.65,22,0,11,9,3,0,High
41.95_-87.65,41.95,-87.65,22,1,8,4,2,0,High
41.95_-87.65,41.95,-87.65,22,2,5,4,3,0,High
41.95_-87.65,41.95,-87.65,22,3,4,3,2,0,Medium
41.95_-87.65,41.95,-87.65,22,4,8,3,2,0,High
41.95_-87.65,41.95,-87.65,22,5,12,6,2,1,High
41.95_-87.65,41.95,-87.65,22,6,9,3,6,1,High
41.95_-87.65,41.95,-87.65,23,0,5,4,1,0,High
41.95_-87.65,41.95,-87.65,23,1,6,5,4,0,High
41.95_-87.65,41.95,-87.65,23,2,5,3,1,0,High
41.95_-87.65,41.95,-87.65,23,3,7,4,5,0,High
41.95_-87.65,41.95,-87.65,23,4,7,5,9,0,High
41.95_-87.65,41.95,-87.65,23,5,7,4,2,1,High
41.95_-87.65,41.95,-87.65,23,6,4,3,4,1,Medium
41.95_-87.66,41.95,-87.66,0,0,9,6,5,0,High
41.95_-87.66,41.95,-87.66,0,1,9,6,7,0,High
41.95_-87.66,41.95,-87.66,0,2,14,7,4,0,High
41.95_-87.66,41.95,-87.66,0,3,6,4,5,0,High
41.95_-87.66,41.95,-87.66,0,4,8,4,5,0,High
41.95_-87.66,41.95,-87.66,0,5,15,8,4,1,High
41.95_-87.66,41.95,-87.66,0,6,32,8,4,1,High
41.95_-87.66,41.95,-87.66,1,0,5,4,4,0,High
41.95_-87.66,41.95,-87.66,1,1,1,1,8,0,Low
41.95_-87.66,41.95,-87.66,1,2,1,1,7,0,Low
41.95_-87.66,41.95,-87.66,1,3,6,4,2,0,High
41.95_-87.66,41.95,-87.66,1,4,6,5,8,0,High
41.95_-87.66,41.95,-87.66,1,5,28,7,2,1,High
41.95_-87.66,41.95,-87.66,1,6,30,5,8,1,High
41.95_-87.66,41.95,-87.66,2,0,7,5,5,0,High
41.95_-87.66,41.95,-87.66,2,1,2,1,2,0,Low
41.95_-87.66,41.95,-87.66,2,2,1,1,5,0,Low
41.95_-87.66,41.95,-87.66,2,4,9,5,10,0,High
41.95_-87.66,41.95,-87.66,2,5,20,9,3,1,High
41.95_-87.66,41.95,-87.66,2,6,45,6,7,1,High
41.95_-87.66,41.95,-87.66,3,0,2,2,4,0,Low
41.95_-87.66,41.95,-87.66,3,2,2,1,4,0,Low
41.95_-87.66,41.95,-87.66,3,3,3,2,2,0,Medium
41.95_-87.66,41.95,-87.66,3,4,4,2,3,0,Medium
41.95_-87.66,41.95,-87.66,3,5,4,3,11,1,Medium
41.95_-87.66,41.95,-87.66,3,6,20,7,4,1,High
41.95_-87.66,41.95,-87.66,4,0,1,1,9,0,Low
41.95_-87.66,41.95,-87.66,4,1,2,2,2,0,Low
41.95_-87.66,41.95,-87.66,4,2,2,2,2,0,Low
41.95_-87.66,41.95,-87.66,4,3,1,1,6,0,Low
41.95_-87.66,41.95,-87.66,4,4,1,1,6,0,Low
41.95_-87.66,41.95,-87.66,4,5,4,3,9,1,Medium
41.95_-87.66,41.95,-87.66,4,6,5,4,2,1,High
41.95_-87.66,41.95,-87.66,5,0,1,1,5,0,Low
41.95_-87.66,41.95,-87.66,5,2,2,2,4,0,Low
41.95_-87.66,41.95,-87.66,5,3,4,3,2,0,Medium
41.95_-87.66,41.95,-87.66,5,4,3,3,3,0,Medium
41.95_-87.66,41.95,-87.66,5,6,3,3,5,1,Medium
41.95_-87.66,41.95,-87.66,6,0,2,2,7,0,Low
41.95_-87.66,41.95,-87.66,6,1,8,2,2,0,High
41.95_-87.66,41.95,-87.66,6,2,2,2,5,0,Low
41.95_-87.66,41.95,-87.66,6,4,1,1,7,0,Low
41.95_-87.66,41.95,-87.66,6,5,3,3,4,1,Medium
41.95_-87.66,41.95,-87.66,6,6,1,1,12,1,Low
41.95_-87.66,41.95,-87.66,7,0,1,1,4,0,Low
41.95_-87.66,41.95,-87.66,7,1,2,2,5,0,Low
41.95_-87.66,41.95,-87.66,7,2,1,1,8,0,Low
41.95_-87.66,41.95,-87.66,7,3,5,3,4,0,High
41.95_-87.66,41.95,-87.66,7,4,1,1,6,0,Low
41.95_-87.66,41.95,-87.66,7,5,4,4,4,1,Medium
41.95_-87.66,41.95,-87.66,7,6,1,1,6,1,Low
41.95_-87.66,41.95,-87.66,8,0,4,4,4,0,Medium
41.95_-87.66,41.95,-87.66,8,1,1,1,6,0,Low
41.95_-87.66,41.95,-87.66,8,2,2,2,2,0,Low
41.95_-87.66,41.95,-87.66,8,3,1,1,1,0,Low
41.95_-87.66,41.95,-87.66,8,4,2,2,5,0,Low
41.95_-87.66,41.95,-87.66,8,5,4,3,3,1,Medium
41.95_-87.66,41.95,-87.66,8,6,1,1,6,1,Low
41.95_-87.66,41.95,-87.66,9,1,3,2,1,0,Medium
41.95_-87.66,41.95,-87.66,9,2,2,2,8,0,Low
41.95_-87.66,41.95,-87.66,9,3,4,4,8,0,Medium
41.95_-87.66,41.95,-87.66,9,4,8,5,2,0,High
41.95_-87.66,41.95,-87.66,9,5,6,5,5,1,High
41.95_-87.66,41.95,-87.66,9,6,3,3,10,1,Medium
41.95_-87.66,41.95,-87.66,10,0,2,2,4,0,Low
41.95_-87.66,41.95,-87.66,10,1,4,3,2,0,Medium
41.95_-87.66,41.95,-87.66,10,2,3,2,2,0,Medium
41.95_-87.66,41.95,-87.66,10,3,7,5,7,0,High
41.95_-87.66,41.95,-87.66,10,4,6,3,4,0,High
41.95_-87.66,41.95,-87.66,10,5,3,3,11,1,Medium
41.95_-87.66,41.95,-87.66,11,0,3,3,8,0,Medium
41.95_-87.66,41.95,-87.66,11,1,3,3,6,0,Medium
41.95_-87.66,41.95,-87.66,11,2,4,3,2,0,Medium
41.95_-87.66,41.95,-87.66,11,3,5,2,10,0,High
41.95_-87.66,41.95,-87.66,11,4,5,4,2,0,High
41.95_-87.66,41.95,-87.66,11,5,4,3,3,1,Medium
41.95_-87.66,41.95,-87.66,11,6,4,2,7,1,Medium
41.95_-87.66,41.95,-87.66,12,0,6,5,4,0,High
41.95_-87.66,41.95,-87.66,12,1,9,5,4,0,High
41.95_-87.66,41.95,-87.66,12,2,6,6,3,0,High
41.95_-87.66,41.95,-87.66,12,3,7,4,9,0,High
41.95_-87.66,41.95,-87.66,12,4,10,6,4,0,High
41.95_-87.66,41.95,-87.66,12,5,7,4,4,1,High
41.95_-87.66,41.95,-87.66,12,6,4,4,2,1,Medium
41.95_-87.66,41.95,-87.66,13,0,3,2,2,0,Medium
41.95_-87.66,41.95,-87.66,13,1,6,3,10,0,High
41.95_-87.66,41.95,-87.66,13,2,6,4,8,0,High
41.95_-87.66,41.95,-87.66,13,3,3,2,2,0,Medium
41.95_-87.66,41.95,-87.66,13,4,5,4,12,0,High
41.95_-87.66,41.95,-87.66,13,5,7,4,3,1,High
41.95_-87.66,41.95,-87.66,13,6,5,4,6,1,High
41.95_-87.66,41.95,-87.66,14,0,4,2,3,0,Medium
41.95_-87.66,41.95,-87.66,14,1,8,3,3,0,High
41.95_-87.66,41.95,-87.66,14,2,7,3,3,0,High
41.95_-87.66,41.95,-87.66,14,3,6,3,3,0,High
41.95_-87.66,41.95,-87.66,14,4,5,4,4,0,High
41.95_-87.66,41.95,-87.66,14,5,8,5,3,1,High
41.95_-87.66,41.95,-87.66,14,6,6,4,4,1,High
41.95_-87.66,41.95,-87.66,15,0,7,3,8,0,High
41.95_-87.66,41.95,-87.66,15,1,6,2,3,0,High
41.95_-87.66,41.95,-87.66,15,2,3,3,2,0,Medium
41.95_-87.66,41.95,-87.66,15,3,3,3,3,0,Medium
41.95_-87.66,41.95,-87.66,15,4,4,2,5,0,Medium
41.95_-87.66,41.95,-87.66,15,5,12,4,4,1,High
41.95_-87.66,41.95,-87.66,15,6,11,6,12,1,High
41.95_-87.66,41.95,-87.66,16,0,8,4,7,0,High
41.95_-87.66,41.95,-87.66,16,1,7,3,2,0,High
41.95_-87.66,41.95,-87.66,16,2,8,6,7,0,High
41.95_-87.66,41.95,-87.66,16,3,13,5,4,0,High
41.95_-87.66,41.95,-87.66,16,4,10,6,8,0,High
41.95_-87.66,41.95,-87.66,16,5,21,6,3,1,High
41.95_-87.66,41.95,-87.66,16,6,10,7,6,1,High
41.95_-87.66,41.95,-87.66,17,0,8,4,10,0,High
41.95_-87.66,41.95,-87.66,17,1,5,3,10,0,High
41.95_-87.66,41.95,-87.66,17,2,6,3,10,0,High
41.95_-87.66,41.95,-87.66,17,3,9,5,4,0,High
41.95_-87.66,41.95,-87.66,17,4,12,7,4,0,High
41.95_-87.66,41.95,-87.66,17,5,24,8,5,1,High
41.95_-87.66,41.95,-87.66,17,6,10,3,3,1,High
41.95_-87.66,41.95,-87.66,18,0,9,5,2,0,High
41.95_-87.66,41.95,-87.66,18,1,7,5,9,0,High
41.95_-87.66,41.95,-87.66,18,2,9,7,5,0,High
41.95_-87.66,41.95,-87.66,18,3,5,4,3,0,High
41.95_-87.66,41.95,-87.66,18,4,5,4,11,0,High
41.95_-87.66,41.95,-87.66,18,5,13,6,5,1,High
41.95_-87.66,41.95,-87.66,18,6,7,4,4,1,High
41.95_-87.66,41.95,-87.66,19,0,3,3,3,0,Medium
41.95_-87.66,41.95,-87.66,19,1,8,4,4,0,High
41.95_-87.66,41.95,-87.66,19,2,2,2,3,0,Low
41.95_-87.66,41.95,-87.66,19,3,10,6,4,0,High
41.95_-87.66,41.95,-87.66,19,4,2,2,3,0,Low
41.95_-87.66,41.95,-87.66,19,5,16,8,4,1,High
41.95_-87.66,41.95,-87.66,19,6,4,3,9,1,Medium
41.95_-87.66,41.95,-87.66,20,0,3,3,2,0,Medium
41.95_-87.66,41.95,-87.66,20,1,4,2,5,0,Medium
41.95_-87.66,41.95,-87.66,20,2,7,7,7,0,High
41.95_-87.66,41.95,-87.66,20,3,5,4,10,0,High
41.95_-87.66,41.95,-87.66,20,4,5,4,5,0,High
41.95_-87.66,41.95,-87.66,20,5,18,7,3,1,High
41.95_-87.66,41.95,-87.66,20,6,7,5,4,1,High
41.95_-87.66,41.95,-87.66,21,0,6,6,3,0,High
41.95_-87.66,41.95,-87.66,21,1,4,4,4,0,Medium
41.95_-87.66,41.95,-87.66,21,2,6,4,3,0,High
41.95_-87.66,41.95,-87.66,21,3,9,4,8,0,High
41.95_-87.66,41.95,-87.66,21,4,6,4,8,0,High
41.95_-87.66,41.95,-87.66,21,5,14,6,5,1,High
41.95_-87.66,41.95,-87.66,21,6,6,4,3,1,High
41.95_-87.66,41.95,-87.66,22,0,4,4,3,0,Medium
41.95_-87.66,41.95,-87.66,22,1,6,4,5,0,High
41.95_-87.66,41.95,-87.66,22,2,4,3,6,0,Medium
41.95_-87.66,41.95,-87.66,22,3,10,7,5,0,High
41.95_-87.66,41.95,-87.66,22,4,6,5,5,0,High
41.95_-87.66,41.95,-87.66,22,5,19,7,3,1,High
41.95_-87.66,41.95,-87.66,22,6,10,6,4,1,High
41.95_-87.66,41.95,-87.66,23,0,6,5,5,0,High
41.95_-87.66,41.95,-87.66,23,1,4,2,5,0,Medium
41.95_-87.66,41.95,-87.66,23,2,4,1,4,0,Medium
41.95_-87.66,41.95,-87.66,23,3,9,5,7,0,High
41.95_-87.66,41.95,-87.66,23,4,14,7,1,0,High
41.95_-87.66,41.95,-87.66,23,5,21,10,11,1,High
41.95_-87.66,41.95,-87.66,23,6,4,3,6,1,Medium
41.95_-87.67,41.95,-87.67,0,0,2,2,9,0,Low
41.95_-87.67,41.95,-87.67,0,1,4,3,9,0,Medium
41.95_-87.67,41.95,-87.67,0,2,5,5,11,0,High
41.95_-87.67,41.95,-87.67,0,3,5,4,4,0,High
41.95_-87.67,41.95,-87.67,0,4,2,1,3,0,Low
41.95_-87.67,41.95,-87.67,0,5,4,4,5,1,Medium
41.95_-87.67,41.95,-87.67,0,6,4,2,2,1,Medium
41.95_-87.67,41.95,-87.67,1,0,3,3,5,0,Medium
41.95_-87.67,41.95,-87.67,1,2,2,1,4,0,Low
41.95_-87.67,41.95,-87.67,1,3,1,1,2,0,Low
41.95_-87.67,41.95,-87.67,1,4,1,1,8,0,Low
41.95_-87.67,41.95,-87.67,1,5,2,2,4,1,Low
41.95_-87.67,41.95,-87.67,2,0,2,1,4,0,Low
41.95_-87.67,41.95,-87.67,2,1,3,2,2,0,Medium
41.95_-87.67,41.95,-87.67,2,2,1,1,4,0,Low
41.95_-87.67,41.95,-87.67,2,3,1,1,1,0,Low
41.95_-87.67,41.95,-87.67,2,4,3,1,5,0,Medium
41.95_-87.67,41.95,-87.67,2,5,1,1,3,1,Low
41.95_-87.67,41.95,-87.67,2,6,3,3,3,1,Medium
41.95_-87.67,41.95,-87.67,3,2,2,2,1,0,Low
41.95_-87.67,41.95,-87.67,3,3,1,1,4,0,Low
41.95_-87.67,41.95,-87.67,3,5,1,1,11,1,Low
41.95_-87.67,41.95,-87.67,4,0,1,1,2,0,Low
41.95_-87.67,41.95,-87.67,4,1,1,1,9,0,Low
41.95_-87.67,41.95,-87.67,4,2,1,1,9,0,Low
41.95_-87.67,41.95,-87.67,4,3,2,1,2,0,Low
41.95_-87.67,41.95,-87.67,4,5,2,2,5,1,Low
41.95_-87.67,41.95,-87.67,4,6,1,1,5,1,Low
41.95_-87.67,41.95,-87.67,5,1,1,1,12,0,Low
41.95_-87.67,41.95,-87.67,5,2,1,1,5,0,Low
41.95_-87.67,41.95,-87.67,5,3,1,1,1,0,Low
41.95_-87.67,41.95,-87.67,5,4,1,1,10,0,Low
41.95_-87.67,41.95,-87.67,5,5,1,1,10,1,Low
41.95_-87.67,41.95,-87.67,5,6,1,1,2,1,Low
41.95_-87.67,41.95,-87.67,6,2,1,1,5,0,Low
41.95_-87.67,41.95,-87.67,6,3,2,2,3,0,Low
41.95_-87.67,41.95,-87.67,6,4,1,1,2,0,Low
41.95_-87.67,41.95,-87.67,6,5,3,3,3,1,Medium
41.95_-87.67,41.95,-87.67,7,0,1,1,12,0,Low
41.95_-87.67,41.95,-87.67,7,1,2,2,5,0,Low
41.95_-87.67,41.95,-87.67,7,2,1,1,4,0,Low
41.95_-87.67,41.95,-87.67,7,3,2,2,4,0,Low
41.95_-87.67,41.95,-87.67,7,4,3,3,2,0,Medium
41.95_-87.67,41.95,-87.67,8,1,1,1,9,0,Low
41.95_-87.67,41.95,-87.67,8,2,2,2,2,0,Low
41.95_-87.67,41.95,-87.67,8,3,3,3,4,0,Medium
41.95_-87.67,41.95,-87.67,8,4,2,2,2,0,Low
41.95_-87.67,41.95,-87.67,8,5,1,1,5,1,Low
41.95_-87.67,41.95,-87.67,8,6,1,1,3,1,Low
41.95_-87.67,41.95,-87.67,9,1,1,1,9,0,Low
41.95_-87.67,41.95,-87.67,9,2,1,1,9,0,Low
41.95_-87.67,41.95,-87.67,9,3,3,3,3,0,Medium
41.95_-87.67,41.95,-87.67,9,4,8,4,3,0,High
41.95_-87.67,41.95,-87.67,9,5,3,2,5,1,Medium
41.95_-87.67,41.95,-87.67,10,0,1,1,6,0,Low
41.95_-87.67,41.95,-87.67,10,1,2,2,2,0,Low
41.95_-87.67,41.95,-87.67,10,2,4,3,4,0,Medium
41.95_-87.67,41.95,-87.67,10,3,11,7,1,0,High
41.95_-87.67,41.95,-87.67,10,4,3,3,2,0,Medium
41.95_-87.67,41.95,-87.67,10,5,2,2,5,1,Low
41.95_-87.67,41.95,-87.67,10,6,2,2,2,1,Low
41.95_-87.67,41.95,-87.67,11,0,4,4,2,0,Medium
41.95_-87.67,41.95,-87.67,11,1,1,1,1,0,Low
41.95_-87.67,41.95,-87.67,11,2,3,3,4,0,Medium
41.95_-87.67,41.95,-87.67,11,3,2,2,4,0,Low
41.95_-87.67,41.95,-87.67,11,4,3,2,1,0,Medium
41.95_-87.67,41.95,-87.67,11,6,2,2,1,1,Low
41.95_-87.67,41.95,-87.67,12,0,6,4,7,0,High
41.95_-87.67,41.95,-87.67,12,1,2,2,5,0,Low
41.95_-87.67,41.95,-87.67,12,2,6,3,4,0,High
41.95_-87.67,41.95,-87.67,12,3,3,2,1,0,Medium
41.95_-87.67,41.95,-87.67,12,4,5,4,4,0,High
41.95_-87.67,41.95,-87.67,12,5,7,5,2,1,High
41.95_-87.67,41.95,-87.67,12,6,5,4,3,1,High
41.95_-87.67,41.95,-87.67,13,0,1,1,2,0,Low
41.95_-87.67,41.95,-87.67,13,1,6,5,12,0,High
41.95_-87.67,41.95,-87.67,13,2,3,3,1,0,Medium
41.95_-87.67,41.95,-87.67,13,3,4,4,5,0,Medium
41.95_-87.67,41.95,-87.67,13,4,4,3,1,0,Medium
41.95_-87.67,41.95,-87.67,13,5,2,2,3,1,Low
41.95_-87.67,41.95,-87.67,13,6,4,3,1,1,Medium
41.95_-87.67,41.95,-87.67,14,0,2,2,6,0,Low
41.95_-87.67,41.95,-87.67,14,1,3,2,1,0,Medium
41.95_-87.67,41.95,-87.67,14,2,4,3,1,0,Medium
41.95_-87.67,41.95,-87.67,14,3,2,2,1,0,Low
41.95_-87.67,41.95,-87.67,14,4,3,2,1,0,Medium
41.95_-87.67,41.95,-87.67,14,5,2,2,2,1,Low
41.95_-87.67,41.95,-87.67,14,6,4,2,3,1,Medium
41.95_-87.67,41.95,-87.67,15,0,5,5,1,0,High
41.95_-87.67,41.95,-87.67,15,1,6,3,2,0,High
41.95_-87.67,41.95,-87.67,15,2,4,4,12,0,Medium
41.95_-87.67,41.95,-87.67,15,3,3,3,3,0,Medium
41.95_-87.67,41.95,-87.67,15,4,7,4,12,0,High
41.95_-87.67,41.95,-87.67,15,5,1,1,6,1,Low
41.95_-87.67,41.95,-87.67,15,6,2,2,4,1,Low
41.95_-87.67,41.95,-87.67,16,0,1,1,6,0,Low
41.95_-87.67,41.95,-87.67,16,1,2,2,3,0,Low
41.95_-87.67,41.95,-87.67,16,2,1,1,2,0,Low
41.95_-87.67,41.95,-87.67,16,3,4,4,3,0,Medium
41.95_-87.67,41.95,-87.67,16,4,6,5,4,0,High
41.95_-87.67,41.95,-87.67,16,5,2,2,6,1,Low
41.95_-87.67,41.95,-87.67,16,6,1,1,10,1,Low
41.95_-87.67,41.95,-87.67,17,0,3,3,6,0,Medium
41.95_-87.67,41.95,-87.67,17,1,6,4,4,0,High
41.95_-87.67,41.95,-87.67,17,2,7,6,3,0,High
41.95_-87.67,41.95,-87.67,17,3,3,3,4,0,Medium
41.95_-87.67,41.95,-87.67,17,4,2,1,4,0,Low
41.95_-87.67,41.95,-87.67,17,5,5,4,4,1,High
41.95_-87.67,41.95,-87.67,17,6,5,4,7,1,High
41.95_-87.67,41.95,-87.67,18,0,7,4,1,0,High
41.95_-87.67,41.95,-87.67,18,1,5,3,8,0,High
41.95_-87.67,41.95,-87.67,18,3,1,1,3,0,Low
41.95_-87.67,41.95,-87.67,18,4,1,1,8,0,Low
41.95_-87.67,41.95,-87.67,18,5,5,3,1,1,High
41.95_-87.67,41.95,-87.67,19,0,2,2,4,0,Low
41.95_-87.67,41.95,-87.67,19,2,1,1,11,0,Low
41.95_-87.67,41.95,-87.67,19,3,2,2,6,0,Low
41.95_-87.67,41.95,-87.67,19,4,3,2,1,0,Medium
41.95_-87.67,41.95,-87.67,19,5,3,1,12,1,Medium
41.95_-87.67,41.95,-87.67,20,0,2,2,2,0,Low
41.95_-87.67,41.95,-87.67,20,1,3,3,2,0,Medium
41.95_-87.67,41.95,-87.67,20,2,4,3,4,0,Medium
41.95_-87.67,41.95,-87.67,20,3,1,1,9,0,Low
41.95_-87.67,41.95,-87.67,20,4,2,2,3,0,Low
41.95_-87.67,41.95,-87.67,20,5,2,1,2,1,Low
41.95_-87.67,41.95,-87.67,21,0,4,2,5,0,Medium
41.95_-87.67,41.95,-87.67,21,1,3,3,3,0,Medium
41.95_-87.67,41.95,-87.67,21,2,2,2,4,0,Low
41.95_-87.67,41.95,-87.67,21,3,5,3,1,0,High
41.95_-87.67,41.95,-87.67,21,4,4,3,1,0,Medium
41.95_-87.67,41.95,-87.67,21,5,2,2,2,1,Low
41.95_-87.67,41.95,-87.67,21,6,2,1,5,1,Low
41.95_-87.67,41.95,-87.67,22,0,5,4,3,0,High
41.95_-87.67,41.95,-87.67,22,1,1,1,4,0,Low
41.95_-87.67,41.95,-87.67,22,2,6,3,4,0,High
41.95_-87.67,41.95,-87.67,22,3,3,2,1,0,Medium
